token_context,word_context,seg_context,sent_cotext,label
"['', 'Weareinterestedinextendingtheseideastophrase-structureandlatticeparsing,andintryingotherhigher-orderfeatures,suchasthoseusedinparsereranking #TAUTHOR_TAGandhistory-basedparsing(NivreandMc #AUTHOR_TAG.', '']","['', 'Weareinterestedinextendingtheseideastophrase-structureandlatticeparsing,andintryingotherhigher-orderfeatures,suchasthoseusedinparsereranking #TAUTHOR_TAGandhistory-basedparsing(NivreandMc #AUTHOR_TAG.', '']","['', 'Weareinterestedinextendingtheseideastophrase-structureandlatticeparsing,andintryingotherhigher-orderfeatures,suchasthoseusedinparsereranking #TAUTHOR_TAGandhistory-basedparsing(NivreandMc #AUTHOR_TAG.', '']","['', 'Forprojectiveparsing,itissignificantlyfasterthanexactdynamicprogramming,atthecostofsmallamountsofsearcherror,Weareinterestedinextendingtheseideastophrase-structureandlatticeparsing,andintryingotherhigher-orderfeatures,suchasthoseusedinparsereranking #TAUTHOR_TAGandhistory-basedparsing(NivreandMc #AUTHOR_TAG.', '']",3
"['', 'Weareinterestedinextendingtheseideastophrase-structureandlatticeparsing,andintryingotherhigher-orderfeatures,suchasthoseusedinparsereranking #AUTHOR_TAGandhistory-basedparsing #TAUTHOR_TAG.', '']","['', 'Weareinterestedinextendingtheseideastophrase-structureandlatticeparsing,andintryingotherhigher-orderfeatures,suchasthoseusedinparsereranking #AUTHOR_TAGandhistory-basedparsing #TAUTHOR_TAG.', '']","['', 'Weareinterestedinextendingtheseideastophrase-structureandlatticeparsing,andintryingotherhigher-orderfeatures,suchasthoseusedinparsereranking #AUTHOR_TAGandhistory-basedparsing #TAUTHOR_TAG.', '']","['', 'Forprojectiveparsing,itissignificantlyfasterthanexactdynamicprogramming,atthecostofsmallamountsofsearcherror,Weareinterestedinextendingtheseideastophrase-structureandlatticeparsing,andintryingotherhigher-orderfeatures,suchasthoseusedinparsereranking #AUTHOR_TAGandhistory-basedparsing #TAUTHOR_TAG.', '']",3
"['', '', 'Wecouldalsointroducenewvariables,e.g.,nonterminalrefinements #TAUTHOR_TAG,orstrainedbyTREEREE)thataugmenttheparsewithrepresentationsofcontrol,binding,etc.']","['', '', 'Wecouldalsointroducenewvariables,e.g.,nonterminalrefinements #TAUTHOR_TAG,orconstrainedby)thataugmenttheparsewithrepresentationsofcontrol,binding,etc.']","['', '', 'Wecouldalsointroducenewvariables,e.g.,nonterminalrefinements #TAUTHOR_TAG,orstrainedbyTREEREE)thataugmenttheparsewithrepresentationsofcontrol,binding,etc.']","['', '', 'Wecouldalsointroducenewvariables,e.g.,nonterminalrefinements #TAUTHOR_TAG,orsecondarylinksMid(notconstrainedbyTREE/PTREE)thataugmenttheparsewithrepresentationsofcontrol,binding,etc. #AUTHOR_TAGBuch- #AUTHOR_TAG.']",3
"['', 'Experiments(Section5)showthatforestbasedextractionimprovesBLEUscorebyover1pointonastate-of-the-arttree-to-stringsystem #TAUTHOR_TAG,whichisalso0.5pointsbetterthan(andtwiceasfastas)extractingon30-bestparses.', 'forest-forestappro5BLEUpointsimhierarchicalsystemofHieroof']","['', 'Experiments(Section5)showthatforestbasedextractionimprovesBLEUscorebyover1pointonastate-of-the-arttree-to-stringsystem #TAUTHOR_TAG,whichisalso0.5pointsbetterthan(andtwiceasfastas)extractingon30-bestparses.', 'forest-forestapproachBLEUpointshierarchicalsystemofHiero,of']","['', 'Experiments(Section5)showthatforestbasedextractionimprovesBLEUscorebyover1pointonastate-of-the-arttree-to-stringsystem #TAUTHOR_TAG,whichisalso0.5pointsbetterthan(andtwiceasfastas)extractingon30-bestparses.', 'theforest-forestapproacha2.5BLEUpointsimprovementthehierarchicalsystemofHieroof']","['', 'Experiments(Section5)showthatforestbasedextractionimprovesBLEUscorebyover1pointonastate-of-the-arttree-to-stringsystem #TAUTHOR_TAG,whichisalso0.5pointsbetterthan(andtwiceasfastas)extractingon30-bestparses.', '']",2
"['Theforestconceptisalsousedinmachinetranslationdecoding,forexampletocharacterizethesearchspaceofdecodingwithintegratedlanguagemodels #AUTHOR_TAG.', 'Thefirstdirectapplicationofparseforestintranslationisourpreviouswork #TAUTHOR_TAGwhichtranslatesapackedforestfromaparser;itisalsothebasesysteminourexperiments(seebelow).', '']","['Theforestconceptisalsousedinmachinetranslationdecoding,forexampletocharacterizethesearchspaceofdecodingwithintegratedlanguagemodels #AUTHOR_TAG.', 'Thefirstdirectapplicationofparseforestintranslationisourpreviouswork #TAUTHOR_TAGwhichtranslatesapackedforestfromaparser;itisalsothebasesysteminourexperiments(seebelow).', '']","['Theforestconceptisalsousedinmachinetranslationdecoding,forexampletocharacterizethesearchspaceofdecodingwithintegratedlanguagemodels #AUTHOR_TAG.', 'Thefirstdirectapplicationofparseforestintranslationisourpreviouswork #TAUTHOR_TAGwhichtranslatesapackedforestfromaparser;itisalsothebasesysteminourexperiments(seebelow).', '']","['Theforestconceptisalsousedinmachinetranslationdecoding,forexampletocharacterizethesearchspaceofdecodingwithintegratedlanguagemodels #AUTHOR_TAG.', 'Thefirstdirectapplicationofparseforestintranslationisourpreviouswork #TAUTHOR_TAGwhichtranslatesapackedforestfromaparser;itisalsothebasesysteminourexperiments(seebelow).', '']",2
"['', '', '', 'Temporal', 'argumentscanprovideusefulsemanticinformation,theSRLiscrucialtomanynaturallanguageprocessingtasks,suchasQuestionandAnswering(NarayananandHarabagiu2004),InformationExtraction #TAUTHOR_TAG,andMachineTranslation(Boas2002).', '']","['', '', '', 'Temporal,', 'argumentscanprovideusefulsemanticinformation,theSRLiscrucialtomanynaturallanguageprocessingtasks,suchasQuestionandAnswering(NarayananandHarabagiu2004),InformationExtraction #TAUTHOR_TAG,andMachineTranslation(Boas2002).', '']","['', '', '', 'Temporal', 'theargumentscanprovideusefulsemanticinformation,theSRLiscrucialtomanynaturallanguageprocessingtasks,suchasQuestionandAnswering(NarayananandHarabagiu2004),InformationExtraction #TAUTHOR_TAG,andMachineTranslation(Boas2002).', '']","['', '', '', '', 'Sincetheargumentscanprovideusefulsemanticinformation,theSRLiscrucialtomanynaturallanguageprocessingtasks,suchasQuestionandAnswering(NarayananandHarabagiu2004),InformationExtraction #TAUTHOR_TAG,andMachineTranslation(Boas2002).', '']",0
"['Toprovethatourmethodiseffective,wealsomakeacomparisonbetweentheperformancesofoursystemand #TAUTHOR_TAG,', '', 'resultsarepresentedinTable6WehavetopointoutthatallthethreesystemsarebasedonGoldstandardparsing.', 'Fromthetable6,wecanfindthatoursystemisbetterthanbothoftherelatedsystems.', 'formed']","['Toprovethatourmethodiseffective,wealsomakeacomparisonbetweentheperformancesofoursystemand #TAUTHOR_TAG,', '', 'resultsarepresentedinTable6WehavetopointoutthatallthethreesystemsarebasedonGoldstandardparsing.', 'Fromthetable6,wecanfindthatoursystemisbetterthanbothoftherelatedsystems.', '']","['Toprovethatourmethodiseffective,wealsomakeacomparisonbetweentheperformancesofoursystemand #TAUTHOR_TAG,', '', 'TheresultsarepresentedinTable6WehavetopointoutthatallthethreesystemsarebasedonGoldstandardparsing.', 'Fromthetable6,wecanfindthatoursystemisbetterthanbothoftherelatedsystems.', '']","['Toprovethatourmethodiseffective,wealsomakeacomparisonbetweentheperformancesofoursystemand #TAUTHOR_TAG, #AUTHOR_TAG.', '', 'TheresultsarepresentedinTable6WehavetopointoutthatallthethreesystemsarebasedonGoldstandardparsing.', 'Fromthetable6,wecanfindthatoursystemisbetterthanbothoftherelatedsystems.', '']",1
"['', '', '', 'someadjunctssuchasTemporal,MannerExtent,etc.', 'Sincetheargumentscanprovideusefulsemanticinformation,theSRLiscrucialtomanynaturallanguageprocessingtasks,suchasQuestionandAnswering #TAUTHOR_TAG,InformationExtraction(Surdeanuetal.2003),andMachineTranslation(Bo200).', '']","['', '', '', 'someadjunctssuchasTemporal,Manner,Extent,etc.', 'Sincetheargumentscanprovideusefulsemanticinformation,theSRLiscrucialtomanynaturallanguageprocessingtasks,suchasQuestionandAnswering #TAUTHOR_TAG,InformationExtraction(Surdeanuetal.2003),andMachineTranslation(Boas2002).', '']","['', '', '', 'someadjunctssuchasTemporal,Manner,Extent,etc.', 'Sincetheargumentscanprovideusefulsemanticinformation,theSRLiscrucialtomanynaturallanguageprocessingtasks,suchasQuestionandAnswering #TAUTHOR_TAG,InformationExtraction(Surdeanuetal.2003),andMachineTranslation(Bo).', '']","['', '', '', 'TypicaltagsincludeAgent,Patient,Source,etc.andsomeadjunctssuchasTemporal,Manner,Extent,etc.', 'Sincetheargumentscanprovideusefulsemanticinformation,theSRLiscrucialtomanynaturallanguageprocessingtasks,suchasQuestionandAnswering #TAUTHOR_TAG,InformationExtraction(Surdeanuetal.2003),andMachineTranslation(Boas2002).', '']",0
"[',,SemCatof+ofword,SemCatofpredicate+SemCatoflastword,predicate+SemCatofheadword,SemCatofpredicate+headword.', 'ThesemanticcategoriesofverbsandotherwordsareextractedfromtheSemanticKnowledge-baseofContemporaryChinese #TAUTHOR_TAG.']","['word,word,SemCatof+ofword,SemCatofpredicate+SemCatoflastword,predicate+SemCatofheadword,SemCatofpredicate+headword.', 'ThesemanticcategoriesofverbsandotherwordsareextractedfromtheSemanticKnowledge-baseofContemporaryChinese #TAUTHOR_TAG.']","['lastword,SemCatofoffirstword,SemCatofpredicate+SemCatoflastword,predicate+SemCatofheadword,SemCatofpredicate+headword.', 'ThesemanticcategoriesofverbsandotherwordsareextractedfromtheSemanticKnowledge-baseofContemporaryChinese #TAUTHOR_TAG.']","['SemCat(semanticcategory)ofpredicate,Sem-Catoffirstword,SemCatofheadword,SemCatoflastword,SemCatofpredicate+SemCatoffirstword,SemCatofpredicate+SemCatoflastword,predicate+SemCatofheadword,SemCatofpredicate+headword.', 'ThesemanticcategoriesofverbsandotherwordsareextractedfromtheSemanticKnowledge-baseofContemporaryChinese #TAUTHOR_TAG.']",5
"['', '', '', '', '', '', '', '', '', ' #TAUTHOR_TAGdidveryencouragingworkonthefeaturecalibrationofsemanticrolelabeling.', 'TheyfoundoutthatdifferentfeaturessuitedfordifferentsubtasksofSRL,i.e.semanticroleidentificationandclassification.', 'Forsemanticanalysis,developingfeaturesthatcapturetherightkindofinformationiscrucial.', 'SandPalmer2005,Xue2008)reassuredthesefindings.']","['', '', '', '', '', '', '', '', '', ' #TAUTHOR_TAGdidveryencouragingworkonthefeaturecalibrationofsemanticrolelabeling.', 'TheyfoundoutthatdifferentfeaturessuitedfordifferentsubtasksofSRL,i.e.semanticroleidentificationandclassification.', 'Forsemanticanalysis,developingfeaturesthatcapturetherightkindofinformationiscrucial.', 'SRLandPalmer2005,Xue2008)reassuredthesefindings.']","['', '', '', '', '', '', '', '', '', ' #TAUTHOR_TAGdidveryencouragingworkonthefeaturecalibrationofsemanticrolelabeling.', 'TheyfoundoutthatdifferentfeaturessuitedfordifferentsubtasksofSRL,i.e.semanticroleidentificationandclassification.', 'Forsemanticanalysis,developingfeaturesthatcapturetherightkindofinformationiscrucial.', 'andPalmer2005,Xue2008)reassuredthesefindings.']","['', '', '', '', '', '', '', '', '', ' #TAUTHOR_TAGdidveryencouragingworkonthefeaturecalibrationofsemanticrolelabeling.', 'TheyfoundoutthatdifferentfeaturessuitedfordifferentsubtasksofSRL,i.e.semanticroleidentificationandclassification.', 'Forsemanticanalysis,developingfeaturesthatcapturetherightkindofinformationiscrucial.', 'ExperimentsonChineseSRL(XueandPalmer2005,Xue2008)reassuredthesefindings.']",0
"['', ' #AUTHOR_TAG', '', 'ences', 'attemptSRLandproducedpromisingresults.', 'AfterthePropBank #TAUTHOR_TAGwasbuilt, #AUTHOR_TAGand #AUTHOR_TAGhaveproducedmorecompleteandsystematicresearchonChineseSRL.', '', '', 'performsalittleworsethanthetraditionalSRLsystems', '', '', '', '']","['', ' #AUTHOR_TAG', '', '', 'attemptSRLandproducedpromisingresults.', 'AfterthePropBank #TAUTHOR_TAGwasbuilt, #AUTHOR_TAGand #AUTHOR_TAGhaveproducedmorecompleteandsystematicresearchonChineseSRL.', '', '', 'performsalittleworsethanthetraditionalSRLsystems,', '', '', '', '']","['', ' #AUTHOR_TAG.', '', '', 'ChineseSRLandproducedpromisingresults.', 'AfterthePropBank #TAUTHOR_TAGwasbuilt, #AUTHOR_TAGand #AUTHOR_TAGhaveproducedmorecompleteandsystematicresearchonChineseSRL.', '', '', 'performsalittleworsethanthetraditionalSRLsystems,', '', '', '', '']","['', '', '', '', 'ThispapermadethefirstattemptonChineseSRLandproducedpromisingresults.', 'AfterthePropBank #TAUTHOR_TAGwasbuilt, #AUTHOR_TAGand #AUTHOR_TAGhaveproducedmorecompleteandsystematicresearchonChineseSRL.', '', '', '', '', '', '', '']",0
"['', '', '', '', '', '', '', '', '', '', '', 'ingthatcapturetherightkindcruc', 'ExperimentsonChineseSRL #TAUTHOR_TAG,Xue2008)reassuredthesefindings.']","['', '', '', '', '', '', '', '', '', '', '', 'developingthatcapturetherightkindcrucial.', 'ExperimentsonChineseSRL #TAUTHOR_TAG,Xue2008)reassuredthesefindings.']","['', '', '', '', '', '', '', '', '', '', '', 'thatcapturetherightkindcruc', 'ExperimentsonChineseSRL #TAUTHOR_TAG,Xue2008)reassuredthesefindings.']","['', '', '', '', '', '', '', '', '', '', '', '', 'ExperimentsonChineseSRL #TAUTHOR_TAG,Xue2008)reassuredthesefindings.']",4
"[' #TAUTHOR_TAGhasbuiltasemanticroleclassifierexploitingtheinterdependenceofsemanticroles.', 'Ithasturnedthesinglepointclassificationproblemintothesequencelabelingproblemwiththeintroductionofsemanticcontextfeatures.', 'Se-manticcontextfeaturesindicatesthefeaturesex-tractedfromtheargumentsaroundthecurrentone.', 'Wecanusewindowsizetorepresentthescopeofthecontext.', '', '', '', '', '']","[' #TAUTHOR_TAGhasbuiltasemanticroleclassifierexploitingtheinterdependenceofsemanticroles.', 'Ithasturnedthesinglepointclassificationproblemintothesequencelabelingproblemwiththeintroductionofsemanticcontextfeatures.', 'Se-manticcontextfeaturesindicatesthefeaturesex-tractedfromtheargumentsaroundthecurrentone.', 'Wecanusewindowsizetorepresentthescopeofthecontext.', '', '', '', '', '']","[' #TAUTHOR_TAGhasbuiltasemanticroleclassifierexploitingtheinterdependenceofsemanticroles.', 'Ithasturnedthesinglepointclassificationproblemintothesequencelabelingproblemwiththeintroductionofsemanticcontextfeatures.', 'Se-manticcontextfeaturesindicatesthefeaturesex-tractedfromtheargumentsaroundthecurrentone.', 'Wecanusewindowsizetorepresentthescopeofthecontext.', '', '', '', '', '']","[' #TAUTHOR_TAGhasbuiltasemanticroleclassifierexploitingtheinterdependenceofsemanticroles.', 'Ithasturnedthesinglepointclassificationproblemintothesequencelabelingproblemwiththeintroductionofsemanticcontextfeatures.', 'Se-manticcontextfeaturesindicatesthefeaturesex-tractedfromtheargumentsaroundthecurrentone.', 'Wecanusewindowsizetorepresentthescopeofthecontext.', '', '', '', '', '']",5
"['Althoughwemakediscriminationsofargumentsandadjuncts,theanalysisisstillcoarseained.', ' #TAUTHOR_TAGhasmadethefirstattemptworkingonthesinglesemanticroleleveltomakefurtherimprovement.', 'ideathe,ARG2Bank.', '', '']","['Althoughwemakediscriminationsofargumentsandadjuncts,theanalysisisstillcoarse-grained.', ' #TAUTHOR_TAGhasmadethefirstattemptworkingonthesinglesemanticroleleveltomakefurtherimprovement.', 'ideathetarget,ARG2,PropBank.', '', '']","['Althoughwemakediscriminationsofargumentsandadjuncts,theanalysisisstillcoarseained.', ' #TAUTHOR_TAGhasmadethefirstattemptworkingonthesinglesemanticroleleveltomakefurtherimprovement.', 'thisideatheresearchtarget,ARG2,Bank.', '', '']","['Althoughwemakediscriminationsofargumentsandadjuncts,theanalysisisstillcoarse-grained.', ' #TAUTHOR_TAGhasmadethefirstattemptworkingonthesinglesemanticroleleveltomakefurtherimprovement.', '', '', '']",1
"['totheresearchonEnglish,theresearchonChineseSRLisstillinitsinfancystage.', 'PreviousworkonChineseSRLmainlyfocusedonhowtotransplantthemachinelearningmethodswhichhasbeensuccessfulwithEnglish,suchas #TAUTHOR_TAG, #AUTHOR_TAGand #AUTHOR_TAG.', ' #AUTHOR_TAG', '', '', '', '', '', '', '', '', '', '']","['totheresearchonEnglish,theresearchonChineseSRLisstillinitsinfancystage.', 'PreviousworkonChineseSRLmainlyfocusedonhowtotransplantthemachinelearningmethodswhichhasbeensuccessfulwithEnglish,suchas #TAUTHOR_TAG, #AUTHOR_TAGand #AUTHOR_TAG.', ' #AUTHOR_TAG', '', '', '', '', '', '', '', '', '', '']","['totheresearchonEnglish,theresearchonChineseSRLisstillinitsinfancystage.', 'PreviousworkonChineseSRLmainlyfocusedonhowtotransplantthemachinelearningmethodswhichhasbeensuccessfulwithEnglish,suchas #TAUTHOR_TAG, #AUTHOR_TAGand #AUTHOR_TAG.', ' #AUTHOR_TAG', '', '', '', '', '', '', '', '', '', '']","['ComparedtotheresearchonEnglish,theresearchonChineseSRLisstillinitsinfancystage.', 'PreviousworkonChineseSRLmainlyfocusedonhowtotransplantthemachinelearningmethodswhichhasbeensuccessfulwithEnglish,suchas #TAUTHOR_TAG, #AUTHOR_TAGand #AUTHOR_TAG.', '', '', '', '', '', '', '', '', '', '', '']",0
"['Toprovethatourmethodiseffective,wealsomakeacomparisonbetweentheperformancesofoursystemand #AUTHOR_TAG, #TAUTHOR_TAG.', '', 'TheresultsarepresentedinTable6WehavetopointoutthatallthethreesystemsarebasedonGoldstandardparsing.', 'Fromthetable6,wecanfindthatoursystemisbetterthanbothoftherelatedsystems.', 'Oursystemformed #AUTHOR_TAGof9.8']","['Toprovethatourmethodiseffective,wealsomakeacomparisonbetweentheperformancesofoursystemand #AUTHOR_TAG, #TAUTHOR_TAG.', '', 'TheresultsarepresentedinTable6WehavetopointoutthatallthethreesystemsarebasedonGoldstandardparsing.', 'Fromthetable6,wecanfindthatoursystemisbetterthanbothoftherelatedsystems.', 'Oursystem #AUTHOR_TAGof9.8%.']","['Toprovethatourmethodiseffective,wealsomakeacomparisonbetweentheperformancesofoursystemand #AUTHOR_TAG, #TAUTHOR_TAG.', '', 'TheresultsarepresentedinTable6WehavetopointoutthatallthethreesystemsarebasedonGoldstandardparsing.', 'Fromthetable6,wecanfindthatoursystemisbetterthanbothoftherelatedsystems.', 'Oursystem #AUTHOR_TAGof9.8']","['Toprovethatourmethodiseffective,wealsomakeacomparisonbetweentheperformancesofoursystemand #AUTHOR_TAG, #TAUTHOR_TAG.', '', 'TheresultsarepresentedinTable6WehavetopointoutthatallthethreesystemsarebasedonGoldstandardparsing.', 'Fromthetable6,wecanfindthatoursystemisbetterthanbothoftherelatedsystems.', '']",1
"['', '', 'Thearchitecturesofhierarchicalsemanticroleclassifierscan2Extrafeatures', 'maybestillusefulbecausethattheinformation,providedbythehigh-leveldescriptionofselfdescriptivefeatures,e.g.', 'phrasetype,arelimited.', 'befoundinfigure2,whichissimilarwiththatin #TAUTHOR_TAG.']","['', '', 'Thearchitecturesofhierarchicalsemanticroleclassifierscan2Extrafeatures', 'maybestillusefulbecausethattheinformation,providedbythehigh-leveldescriptionofselfdescriptivefeatures,e.g.', 'phrasetype,arelimited.', 'befoundinfigure2,whichissimilarwiththatin #TAUTHOR_TAG.']","['', '', 'Thearchitecturesofhierarchicalsemanticroleclassifierscan2Extrafeatures', 'maybestillusefulbecausethattheinformation,providedbythehigh-leveldescriptionofselfdescriptivefeatures,e.g.', 'phrasetype,arelimited.', 'befoundinfigure2,whichissimilarwiththatin #TAUTHOR_TAG.']","['', '', 'Thearchitecturesofhierarchicalsemanticroleclassifierscan2Extrafeaturese.g.', 'predicatemaybestillusefulbecausethattheinformation,providedbythehigh-leveldescriptionofselfdescriptivefeatures,e.g.', 'phrasetype,arelimited.', 'befoundinfigure2,whichissimilarwiththatin #TAUTHOR_TAG.']",1
"['Position,subcatframe,phrasetype,firstword,lastword,subcatframe+,predicate,path,headwordanditsPOS,predicate+headword,predicate+phrasetype,pathtoBAandBEI,verbclass3,verbclass+headword,verbclass+phrasetype,from #TAUTHOR_TAG.']","['Position,subcatframe,phrasetype,firstword,lastword,subcatframe+,predicate,path,headwordanditsPOS,predicate+headword,predicate+phrasetype,pathtoBAandBEI,verbclass3,verbclass+headword,verbclass+phrasetype,from #TAUTHOR_TAG.']","['Position,subcatframe,phrasetype,firstword,lastword,subcatframe+,predicate,path,headwordanditsPOS,predicate+headword,predicate+phrasetype,pathtoBAandBEI,verbclass3,verbclass+headword,verbclass+phrasetype,from #TAUTHOR_TAG.']","['Position,subcatframe,phrasetype,firstword,lastword,subcatframe+,predicate,path,headwordanditsPOS,predicate+headword,predicate+phrasetype,pathtoBAandBEI,verbclass3,verbclass+headword,verbclass+phrasetype,from #TAUTHOR_TAG.']",5
