CC,label
"One obvious approach to this problem is to employ parser reranking ( #AUTHOR_TAG )  . In such a setting, an auxiliary reranker is added in a pipeline following the parser. The standard setting involves training the base parser and applying it to a development set (this is often done in a cross-validated jack-knife training framework). The reranker can then be trained to optimize for the downstream or extrinsic objective. While this will bias the reranker towards the target task, it is limited by the oracle performance of the original base parser.",0
"to do worse on longer dependencies (McDonald and Nivre, 2007)  and these dependencies are typically the most meaningful for downstream tasks , e.g. , main verb dependencies for tasks like information extraction ( Yates and Etzioni , 2009 )  and textual entailment ( #AUTHOR_TAG )  .</s>",0
"There have been a number of efforts to exploit weak or external signals of quality to train better prediction models. This includes work on generalized expectation ( Mann and McCallum , 2010 )  , posterior regularization ( Ganchev et al. , 2010 )  and constraint driven learning ( #AUTHOR_TAG ; Chang et al. , 2010 )  . The work of Chang et al. (2007)  on constraint driven learning is perhaps the",1
An implementation of the transition-based dependency parsing framework ( #AUTHOR_TAG )  using an arc-eager transition strategy and are trained using the perceptron algorithm as in Zhang and Clark ( 2008 )  with a beam size of 8 . Beams with varying sizes can be,5
"There have been a number of efforts to exploit weak or external signals of quality to train better prediction models. This includes work on generalized expectation ( #AUTHOR_TAG )  , posterior regularization ( Ganchev et al. , 2010 )  and constraint driven learning ( Chang et al. , 2007 ; Chang et al. , 2010 )  . The work of Chang et al. (2007) ",0
score. For some experiments we also measure the standard intrinsic parser metrics unlabeled attachment score ( UAS ) and labeled attachment score ( LAS ) ( #AUTHOR_TAG )  .</s>,5
"to many downstream natural language processing tasks. This includes work on question answering (Wang et al., 2007) , sentiment analysis (Nakagawa et al., 2010) , MT reordering (Xu et al., 2009) , and many other tasks. In most cases , the accuracy of parsers degrades when run on out-of-domain data ( Gildea , 2001 ; McClosky et al. , 2006 ; Blitzer et al. , 2006 ; #AUTHOR_TAG )  . But these accuracies are measured with respect to gold-standard out-of-domain parse",0
"sers has motivated a resumed interest in utilizing the output of parsing as an input to many downstream natural language processing tasks. This includes work on question answering ( #AUTHOR_TAG )  , sentiment analysis ( Nakagawa et al. , 2010 )  , MT reordering ( Xu et al. , 2009 )  , and many other tasks . In",0
<s> criteria and data used in our experiments are based on the work of #AUTHOR_TAG  .</s>,5
"In this paper , inspired by KNN-SVM ( #AUTHOR_TAG )  , we propose a local training method , which trains sentence-wise weights instead of a single weight , to address the above two problems . Compared with global training methods, such as",4
"the optimization algorithm MERT can not be applied for this question since the exact line search routine does not hold here. Motivated by (#AUTHOR_TAG , 2003; Smith and Eisner, 2006) , we approximate the Error in (5) by the expected loss, and then derive the following function: x 2IIW−W",4
"<s>#AUTHOR_TAG  introduced the log-linear model for statistical machine translation ( SMT ) , in which translation is considered as the following optimization problem :</s>",0
"Our method resorts to some translation examples , which is similar as example-based translation or translation memory ( #AUTHOR_TAG ; He et al. , 2010 ; Ma et al. , 2011 )  . Instead of using translation examples to construct translation rules for enlarging the decoding space, we",1
"leneck. Actually , if we use LSH technique ( #AUTHOR_TAG )  in retrieval process , the local method can be easily scaled to a larger training data .",3
"Several works have proposed discriminative tech- niques to train log-linear model for SMT. (Och and Ney, 2002; Blunsom et al., 2008)  used maximum likelihood estimation to learn weights for MT. (Och, 2003; Moore and Quirk, 2008; Zhao and Chen, 2009; #AUTHOR_TAG )  employed an evaluation metric as a loss function and directly optimized it. (Watanabe et al., 2007; Chiang et al., 2008; Hopkins and May, 2011) ",1
"The local training method ( #AUTHOR_TAG )  is widely employed in computer vision ( Zhang et al. , 2006 ; Cheng et al. , 2010 )  . Compared with the global training method which",0
"various training methods have been proposed to tune W . Some methods are based on likelihood ( Och and Ney , 2002 ; Blunsom et al. , 2008 )  , error rate ( Och , 2003 ; #AUTHOR_TAG ; Pauls et al. , 2009 ; Galley and Quirk , 2011 )  , margin ( Watanabe et al. , 2007 ; Chiang et al. , 2008 )  and ranking ( Hopkins and May , 2011 )  ,",0
"the English Gigaword corpus using the SRILM Toolkits ( Stolcke , 2002 )  with modified Kneser-Ney smoothing ( #AUTHOR_TAG )  . In our experiments the translation performances",5
"4-gram language model on the Xinhua portion of the English Gigaword corpus using the SRILM Toolkits ( #AUTHOR_TAG )  with modified Kneser-Ney smoothing ( Chen and Goodman , 1998 )  .",5
"various training methods have been proposed to tune W . Some methods are based on likelihood ( Och and Ney , 2002 ; Blunsom et al. , 2008 )  , error rate ( Och , 2003 ; Zhao and Chen , 2009 ; Pauls et al. , 2009 ; #AUTHOR_TAG )  , margin ( Watanabe et al. , 2007 ; Chiang et al. , 2008 )  and ranking ( Hopkins and May , 2011 )  ,",0
"aining mode, incremental training can improve the training efficiency. In the field of machine learning research , incremental training has been employed in the work ( #AUTHOR_TAG ; Shilton et al. , 2005 )  , but there is little work for tuning parameters of statistical machine translation . The biggest difficulty lies in that the fea- ture vector of a given training example, i.e",0
"Several works have proposed discriminative tech- niques to train log-linear model for SMT. (Och and Ney, 2002; Blunsom et al., 2008)  used maximum likelihood estimation to learn weights for MT. ( Och , 2003 ; Moore and Quirk , 2008 ; #AUTHOR_TAG ; Galley and Quirk , 2011 )  employed an evaluation metric as a loss function and directly optimized it . (Watanabe et al., 2007; Chiang et al., 2008; Hopkins and May, 2011)",1
"Several works have proposed discriminative tech- niques to train log-linear model for SMT. (Och and Ney, 2002; Blunsom et al., 2008)  used maximum likelihood estimation to learn weights for MT. ( Och , 2003 ; #AUTHOR_TAG ; Zhao and Chen , 2009 ; Galley and Quirk , 2011 )  employed an evaluation metric as a loss function and directly optimized it . (Watanabe et al., 2007; Chiang et al., 2008; Hopkins and May, 2011)",1
The significance testing is performed by paired bootstrap re-sampling ( #AUTHOR_TAG )  .,5
"(b). The nonlinearly separable classification problem transformed from (a) via tuning as ranking (#AUTHOR_TAG , 2011). Since score of e",0
"Several works have proposed discriminative techniques to train log-linear model for SMT. ( #AUTHOR_TAG ; Blunsom et al. , 2008 )  used maximum likelihood estimation to learn weights for MT. (Och, 2003;Moore and Quirk, 2008;Zhao and Chen, 2009; Galley and Quirk, 2011) ",1
