CC,label
"This approach highlights the sensitivity of participants to real time recurrent interaction, as is evident even in the early interactions of infants and mothers (#AUTHOR_TAG and Trevarthen, 1986) . It emphasizes the intertwining of the movements of participants, leading to dimensional reduction, so that two interacting persons become, temporarily, a simpler collective entity than the two persons considered as a mere conjunction of individuals. It",0
"and the technique of having subjects speak in synchrony has been used as a device for obtaining unmarked speech in several phonetic studies (Krivokapi�_, 2007;#AUTHOR_TAG and Nam, 2008;O'Dell et al., 2010;Dellwo and Friedrichs, 2012) . The unmarked phonetic structure of speech elicited in the synchronous speaking situation contrasts strongly with the observation that texts recited in ritual and rite are frequently, if not inevitably",0
"couched within the information processing/message passing framework, and therefore make use of some version of aligned or shared representational content. However, it is not necessary to appeal to such unobservable constructs from a hidden Cartesian world (#AUTHOR_TAG and Myin, 2013) . There is ample evidence that participants in a conversational exchange become mutually linked in many subtle",0
"are people engaging in such vocal activity, if not to pass ideas around? While there is probably not a single answer to this question, a useful conceptual approach suggests itself from the theory of speech acts (#AUTHOR_TAG , 1975). Austin noted that many utterances achieve something simply by virtue of being spoken. Examples",1
". Other religious traditions have engaged in similar forms of codification (Bell, 1988) . Parallels between linguistic grammar and ritual structure have previously been noted (#AUTHOR_TAG  et al., 2010), but the principal point argued here is that voice has given rise to more than one species of formalization. Liturgy and ritual do not admit of the same generative mutability as freely spoken or written text, but by codifying such utterances in collective speech and ritual, the implicit intentional structure that arises in speaking and performing, together with the associated belief structure, is stabilized. With such observations, the boundaries of ""language"" become somewhat less determinate, and the subjects that find voice become both more numerous and more varied.",0
"differences between the way knowledge is managed, shared, and verbalized in primary oral cultures, and in highly literate ones. #AUTHOR_TAG  (1996) further documents the profound conceptual and cognitive implications of the spread of literacy. Much of this work focusses on the novelties that accompany writing and literacy.",0
"of having subjects speak in synchrony has been used as a device for obtaining unmarked speech in several phonetic studies (Krivokapi�_, 2007;Kim and Nam, 2008;#AUTHOR_TAG  et al., 2010;Dellwo and Friedrichs, 2012) . The un",0
"zees and bonobos in particular do display some evidence of understanding the visual perspective of another (#AUTHOR_TAG  et al., ",0
"er iris, thus providing a very clean signal of the direction of gaze of a partner (#AUTHOR_TAG  et al., 2007). The other great apes do not have such a contrast, and their ability to align their gaze is severely limited, and based on head direction rather than the eyes-although chimpanzees and",0
"language users (Stewart, 2010) . #AUTHOR_TAG  (1982) provides an authoritative and comprehensive catalog of differences between the way knowledge is managed, shared, and verbalized in primary oral cultures, and in highly literate ones. Olson (1996)",0
"ous systems that interact in real time can give rise to emergent phenomena at the collective level is available, e.g., as illustrated by the field of coordination dynamics (Kelso, 1995;#AUTHOR_TAG and Kelso, 2009) . Social cognitive neuroscience has recently begun to recognize that nervous systems of interacting individuals behave quite differently from those of",0
"not with a recording (jasmin et al., in preparation). Live conversational partners become entangled not only in ways that fit a linguistic description (lexical priming, syntactic biasing, phonological, and phonetic imitation, #AUTHOR_TAG and Garrod, 2004) , but in a host of subtle ways that have hitherto been treated of as non-linguistic. These include gaze, posture, gestures, and blinks, but this set might conceivably be considerably",1
"ist framework. It is ""representation-hungry,"" demanding computational representations at many levels, and indeed, in its most recent form, it conjures up a baroque series of simulations inside the heads of individuals who must not only act, but also predict the actions of others (#AUTHOR_TAG and Garrod, 2014) . This approach does not generalize in any obvious way to multiparty conversations. Nor does it account for coupling among interactants that are not strictly imitative in nature, as with the mutual influence ex",1
"ated as ""auditory cheesecake,"" with no-from his perspective-apparent functional significance, thus meriting being grouped together with artistic expression, cheesecake, and pornography (#AUTHOR_TAG , 1999). If anything",1
"Although not focussed on languaging, #AUTHOR_TAG  et al. (2011) argue that interpersonal movement coordination is the result of establishing interpersonal synergies of the sort described here, and they distinguish between componentdominant dynamics, as portrayed within a cognitivist framework, with interaction-dominant dynamics in which the autonomy of the level of interaction is more thoroughly acknowledged.",0
"a particularly strong role in allowing the protracted sustainment of conditions of joint attention, which appears as a possible foundation for the shared intentionality required to ground a human cultural world (#AUTHOR_TAG  et al., 2005) 5 .</s>",0
"and listener both present, it is interpreted in the light of the shared understanding of all parties. This has found expression in theoretical notions of common ground (Clark and Brennan, 1991) , or socially shared cognition (#AUTHOR_TAG , 1991).",0
"<s> In #AUTHOR_TAG  (2004), an account is provided of the way music and song are integrated into the lives of the Suy�� people of the Amazon basin. Some songs, the shout songs, are sung from what we might consider a conventional",4
"s gaze thus facilitates the sharing of attention, and has been demonstrated to structure mother-child interactions, while inducing the abilty to take part in languaging (#AUTHOR_TAG and Farrar, 1986) .</s>",0
"This is not merely a syntactic quirk of one group of languages, as it is found in such typologically distant languages as Japanese, Chinese, Turkish, and Spanish (#AUTHOR_TAG , 1984).</s>",0
"Social cognitive neuroscience has recently begun to recognize that nervous systems of interacting individuals behave quite differently from those of solitary subjects, and often become inter-dependent (#AUTHOR_TAG and Kujala, 2009;Babiloni and Astolfi, 2012;Schilbach et al., 2013) . This opens up a vast empirical research agenda for the future.",0
"We have now a wealth of research that documents very substantial changes that arise with the advent of writing, and especially with the spread of literacy consequent to the development of printing. These changes affect not only the way language is used, but the very structure of the consciousness of language users (#AUTHOR_TAG , 2010). Ong (1982)  provides an authoritative and comprehensive catalog of differences between the way knowledge is managed, shared, and verbalized in primary oral cultures, and in highly literate ones.",4
"The equilibrium measure _� is the probability measure with support S that arises as the weak limit of the _� n so #AUTHOR_TAG  et al [5] prove the existence of this weak limit under general conditions which include the above v. They prove that there exists a constant C v such that v(x) ___ 2 log |x __� y| _�(dy) + C v (x ___ R) (1.4) and that equality holds if and only if x belongs to S. Furthermore, there exists g ___ 0 and</s>",5
