CC,label
"<s> The Atlantic domains are characterized by higher presence of potential predators on polar cod (Table 1), first of all the Atlantic cod (Gadus morhua) [#AUTHOR_TAG ,34]. Similarly, the composition of polar cod prey in the present study (Table 3) is markedly different between Atlantic and Arctic domains",0
The high Arctic archipelago of Svalbard is characterized by water masses of both Atlantic and Arctic origin (Figure 2) #AUTHOR_TAG . Rijpfjorden as well as Billefjorden [31] and the southern part of Hinlopen are predominantly influenced by Arctic water masses due,0
"was higher in the Arctic compared to the Atlantic domain (Figure 4). In addition, previous studies from the American and Canadian Arctic [38,#AUTHOR_TAG ] have also reported differences in the size of polar cod between inshore and offshore areas. The differences in",1
"for our ability to predict species' responses to environmental change. Importantly, there are tight couplings among altered energy acquisition, survival, and consequently responses in energy allocation #AUTHOR_TAG . We need to cover these dimensions to understand how polar cod will respond to environmental changes.</s>",4
"regarded as a key link in the food web between lower and higher trophic levels [19,20]. Polar cod has been a focal point for studies of climate [11,[21][22]#AUTHOR_TAG  and pollution impacts [24,25]. Yet, current knowledge regarding this important Arctic species is surprisingly scattered and inconclusive, preventing a holistic",0
"(Table S4). For the LM we started out with a full model, including all interactions, and performed model simplification by stepwise removal of non-significant terms as suggested by Crawley #AUTHOR_TAG . Abundance and HSI were not included as potential explanatory variables due to lack of sufficient data. The LM was performed in R [29].</s>",5
"anecdotally reported for polar cod from other true Arctic regions [38] and references therein, [43][44]#AUTHOR_TAG , but without being discussed nor analysed. This repeatedly observed sex-ratio pattern in Arctic domains therefore appears to be a pan-Arctic phenomenon",1
"1006 gonad weight/somatic weight. Gonadal maturation was only considered from January   samples, as males are known to increase gonad size several months before females #AUTHOR_TAG , making direct comparison of GSI between genders impossible except in the pre-spawning period in January. As a threshold",5
"more in the Arctic compared to global trends [2], these current and future perspectives are likely to pose a significant challenge for both the marine #AUTHOR_TAG [4][5] as well as the terrestrial [6] Arctic ecosystems. Altered marine community structures",0
"(from the US and Sweden) investigating unassisted cessation as a phenomenon in its own right, [29,31,#AUTHOR_TAG ] and one US sociological study in which unassisted cessation data were reported but this was not the primary focus of the",4
"the majority of smokers who quit successfully do so without using them, choosing instead to quit unassisted, that is without pharmacological or professional support. [#AUTHOR_TAG ,10] Many smokers also appear to quit unplanned as a consequence of serendipitous events",0
"became clear that when researchers talked about motivation they were in fact talking almost exclusively about reasons for quitting. Typical reasons included cost, #AUTHOR_TAG  a sense of duty,  [28,29,31,32,3",4
"six post-2000 studies (from Hong Kong, US, UK, Canada and Norway) had as their primary focus either cessation in general [#AUTHOR_TAG ,34,[36][37][38] or health behaviour change. [35]",4
"US, UK, Canada and Norway) had as their primary focus either cessation in general [33,34,#AUTHOR_TAG [37][38] or health behaviour change. [35] Research question 2: What are the views and experiences of sm",4
"(from the US and Sweden) investigating unassisted cessation as a phenomenon in its own right, [29,#AUTHOR_TAG ,32] and one US sociological study in which unassisted cessation data were reported but this was not the primary focus of the",4
"ges (much as NRT or counselling is regarded as a method of quitting or a way of dealing with an urge to smoke) [#AUTHOR_TAG ,32,35] or a personal quality or trait fundamental to quitting success. [28",4
"by three in-depth sociological studies (from the US and Sweden) investigating unassisted cessation as a phenomenon in its own right, [#AUTHOR_TAG ,31,32] and one US sociological study in which unassisted cessation data were reported but this was not the primary focus of the",4
"and Norway) had as their primary focus either cessation in general [33,34,[36][37]#AUTHOR_TAG  or health behaviour change. [35] Research question 2: What are the views and experiences of smok",4
"the majority of smokers who quit successfully do so without using them, choosing instead to quit unassisted, that is without pharmacological or professional support. [9,#AUTHOR_TAG ] Many smokers also appear to quit unplanned as a consequence of serendipitous events",0
"UK, Canada and Norway) had as their primary focus either cessation in general [33,34,[36]#AUTHOR_TAG [38] or health behaviour change. [35] Research question 2: What are the views and experiences of smok",4
