token_context,word_context,seg_context,sent_cotext,label
"['', '', '', '', '', '', 'IntheirGaijinsystem, #TAUTHOR_TAGgivearesultof63%accuratetranslationsobtainedforEnglishâ\x88\x92>Germanonatestsetof791sentencesfromCorelDRAWmanuals.']","['', '', '', '', '', '', 'IntheirGaijinsystem, #TAUTHOR_TAGgivearesultof63%accuratetranslationsobtainedforEnglishâ\x88\x92>Germanonatestsetof791sentencesfromCorelDRAWmanuals.']","['', '', '', '', '', '', 'IntheirGaijinsystem, #TAUTHOR_TAGgivearesultof63%accuratetranslationsobtainedforEnglishâ\x88\x92>Germanonatestsetof791sentencesfromCorelDRAWmanuals.']","['', '', '', '', '', '', 'IntheirGaijinsystem, #TAUTHOR_TAGgivearesultof63%accuratetranslationsobtainedforEnglishâ\x88\x92>Germanonatestsetof791sentencesfromCorelDRAWmanuals.']",1
"['â\x80¢languagelearning(Green1979; #TAUTHOR_TAG;Morgan,Meier,andNewport1989)â\x80¢monolingualgrammarinduction(Juola1998)â\x80¢grammaroptimization(Juola1994)â\x80¢insightsintouniversalgrammar(Juola1998)â\x80¢machinetranslation(Juola19941997VeWay7earne200']","['â\x80¢languagelearning(Green1979; #TAUTHOR_TAG;Morgan,Meier,andNewport1989)â\x80¢monolingualgrammarinduction(Juola1998)â\x80¢grammaroptimization(Juola1994)â\x80¢insightsintouniversalgrammar(Juola1998)â\x80¢machinetranslation(Juola19941997VealeWay1997Hearne2002']","['â\x80¢languagelearning(Green1979; #TAUTHOR_TAG;Morgan,Meier,andNewport1989)â\x80¢monolingualgrammarinduction(Juola1998)â\x80¢grammaroptimization(Juola1994)â\x80¢insightsintouniversalgrammar(Juola1998)â\x80¢machinetranslation(Juola19941997VeWay1997earne2002']","['â\x80¢languagelearning(Green1979; #TAUTHOR_TAG;Morgan,Meier,andNewport1989)â\x80¢monolingualgrammarinduction(Juola1998)â\x80¢grammaroptimization(Juola1994)â\x80¢insightsintouniversalgrammar(Juola1998)â\x80¢machinetranslation(Juola1994,1997;VealeandWay1997;Gough,Way,andHearne2002)']",0
"['â\x80¢languagelearning(Green1979;MoriandMoeser1983;Morgan,Meier,andNewport1989)â\x80¢monolingualgrammarinduction #TAUTHOR_TAGâ\x80¢grammaroptimization(Juola1994)â\x80¢insightsintouniversalgrammar(Juola1998)â\x80¢machinetranslation(Juola19941997VeWay7earne200']","['â\x80¢languagelearning(Green1979;MoriandMoeser1983;Morgan,Meier,andNewport1989)â\x80¢monolingualgrammarinduction #TAUTHOR_TAGâ\x80¢grammaroptimization(Juola1994)â\x80¢insightsintouniversalgrammar(Juola1998)â\x80¢machinetranslation(Juola19941997VealeWay1997Hearne2002']","['â\x80¢languagelearning(Green1979;MoriandMoeser1983;Morgan,Meier,andNewport1989)â\x80¢monolingualgrammarinduction #TAUTHOR_TAGâ\x80¢grammaroptimization(Juola1994)â\x80¢insightsintouniversalgrammar(Juola1998)â\x80¢machinetranslation(Juola19941997VeWay1997earne2002']","['â\x80¢languagelearning(Green1979;MoriandMoeser1983;Morgan,Meier,andNewport1989)â\x80¢monolingualgrammarinduction #TAUTHOR_TAGâ\x80¢grammaroptimization(Juola1994)â\x80¢insightsintouniversalgrammar(Juola1998)â\x80¢machinetranslation(Juola1994,1997;VealeandWay1997;Gough,Way,andHearne2002)']",0
"['', '', '', 'ForEnglishâ\x88\x92>Urdu, #TAUTHOR_TAG,page213)notesthat""thesystemlearnedtheoriginaltrainingcorpus...perfectlyandcouldreproduceitwithouterrors;thatis,itscored100%accuracywhentestedagainstthetrainingcorpus.', 'Onnoveltestsentences,hegivesresultsof72%correcttranslation.', '']","['', '', '', 'ForEnglishâ\x88\x92>Urdu, #TAUTHOR_TAG,page213)notesthat""thesystemlearnedtheoriginaltrainingcorpus...perfectlyandcouldreproduceitwithouterrors;thatis,itscored100%accuracywhentestedagainstthetrainingcorpus.', 'Onnoveltestsentences,hegivesresultsof72%correcttranslation.', '']","['', '', '', 'ForEnglishâ\x88\x92>Urdu, #TAUTHOR_TAG,page213)notesthat""thesystemlearnedtheoriginaltrainingcorpus...perfectlyandcouldreproduceitwithouterrors;thatis,itscored100%accuracywhentestedagainstthetrainingcorpus.', 'Onnoveltestsentences,hegivesresultsof72%correcttranslation.', '']","['', '', '', 'ForEnglishâ\x88\x92>Urdu, #TAUTHOR_TAG,page213)notesthat""thesystemlearnedtheoriginaltrainingcorpus...perfectlyandcouldreproduceitwithouterrors;thatis,itscored100%accuracywhentestedagainstthetrainingcorpus.', 'Onnoveltestsentences,hegivesresultsof72%correcttranslation.', '']",0
"['', 'from,targetalignments,patternsarecomputedfromthederivedchunksbymeansthethealgorithmdescribedabove,thepatternsin(26)arederivedfromthechunksin(25):manyotherresearchersalsotrytoextractgeneralizedtemplates.', 'generateasetof.', ' #AUTHOR_TAGcombineslexicalanddependencymappingstoformhisgeneralizations.', 'OthersimilarapproachesincludethoseofCicekliandGÂ¨uvenir(1996),Mc #AUTHOR_TAG, #TAUTHOR_TAG,and #AUTHOR_TAG,interalia.']","['', 'fromsource,targetalignments,patternsarecomputedfromthederivedchunksbymeansthethealgorithmdescribedabove,thepatternsin(26)arederivedfromthechunksin(25):manyotherresearchersalsotrytoextractgeneralizedtemplates.', 'generateasetofpatterns.', ' #AUTHOR_TAGcombineslexicalanddependencymappingstoformhisgeneralizations.', 'OthersimilarapproachesincludethoseofCicekliandGÂ¨uvenir(1996),Mc #AUTHOR_TAG, #TAUTHOR_TAG,and #AUTHOR_TAG,interalia.']","['', 'from,targetalignments,patternsarecomputedfromthederivedchunksbymeansthealgorithmdescribedabove,thepatternsin(26)arederivedfromthechunksin(25):manyotherresearchersalsotrytoextractgeneralizedtemplates.', 'generateasetof', ' #AUTHOR_TAGcombineslexicalanddependencymappingstoformhisgeneralizations.', 'OthersimilarapproachesincludethoseofCicekliandGÂ¨uvenir(1996),Mc #AUTHOR_TAG, #TAUTHOR_TAG,and #AUTHOR_TAG,interalia.']","['', 'Oncechunksarederivedfromsource,targetalignments,patternsarecomputedfromthederivedchunksbymeansofthefollowingalgorithm:""foreachpairofchunkpairsUsingthealgorithmdescribedabove,thepatternsin(26)arederivedfromthechunksin(25):Ofcourse,manyotherresearchersalsotrytoextractgeneralizedtemplates.', '', ' #AUTHOR_TAGcombineslexicalanddependencymappingstoformhisgeneralizations.', 'OthersimilarapproachesincludethoseofCicekliandGÂ¨uvenir(1996),Mc #AUTHOR_TAG, #TAUTHOR_TAG,and #AUTHOR_TAG,interalia.']",0
"['', '', 'First,thephrasallexiconissegmentedusingthemarkerhypothesistoproduceamarkerlexicon.', ""Thisisthengeneralized,followingamethodologybasedon #TAUTHOR_TAG,togeneratethe``generalizedmarkerlexicon.''"", 'Finally,asthe', '']","['', '', 'First,thephrasallexiconissegmentedusingthemarkerhypothesistoproduceamarkerlexicon.', ""Thisisthengeneralized,followingamethodologybasedon #TAUTHOR_TAG,togeneratethe``generalizedmarkerlexicon.''"", 'Finally,asthe', '']","['', '', 'First,thephrasallexiconissegmentedusingthemarkerhypothesistoproduceamarkerlexicon.', ""Thisisthengeneralized,followingamethodologybasedon #TAUTHOR_TAG,togeneratethe``generalizedmarkerlexicon.''"", 'Finally,as', '']","['', '', 'First,thephrasallexiconissegmentedusingthemarkerhypothesistoproduceamarkerlexicon.', ""Thisisthengeneralized,followingamethodologybasedon #TAUTHOR_TAG,togeneratethe``generalizedmarkerlexicon.''"", '', '']",5
"['â\x80�Learnability(ZernDyer1987)â\x80¢Textgeneration(Hovy1988;Milosavljevic,Tulloch,andDale1996)â\x80¢Speechgeneration #TAUTHOR_TAGâ\x80¢Localization(SchÂ¨aler1996)']","['â\x80¢Learnability(ZernikDyer1987)â\x80¢Textgeneration(Hovy1988;Milosavljevic,Tulloch,andDale1996)â\x80¢Speechgeneration #TAUTHOR_TAGâ\x80¢Localization(SchÂ¨aler1996)']","['â\x80¢Learnability(ZernDyer1987)â\x80¢Textgeneration(Hovy1988;Milosavljevic,Tulloch,andDale1996)â\x80¢Speechgeneration #TAUTHOR_TAGâ\x80¢Localization(SchÂ¨aler1996)']","['â\x80¢Learnability(ZernikandDyer1987)â\x80¢Textgeneration(Hovy1988;Milosavljevic,Tulloch,andDale1996)â\x80¢Speechgeneration #TAUTHOR_TAGâ\x80¢Localization(SchÂ¨aler1996)']",0
"[""Eachsetoftranslationsisstoredseparately,andforeachsetthe``markerhypothesis'' #TAUTHOR_TAGisusedtosegmentthephrasallexiconintoa``markerlexicon.''"", 'Themarkerhypothesisisauniversalpsycholinguisticconstraintwhichstatesthatnaturallanguagesare""marked""forcomplexsyntacticstructureatsurfaceformbyaclosedsetofspecificlexemesandmorphemes.', 'basicphrase-levelsegmentationinputsentenceach']","[""Eachsetoftranslationsisstoredseparately,andforeachsetthe``markerhypothesis'' #TAUTHOR_TAGisusedtosegmentthephrasallexiconintoa``markerlexicon.''"", 'Themarkerhypothesisisauniversalpsycholinguisticconstraintwhichstatesthatnaturallanguagesare""marked""forcomplexsyntacticstructureatsurfaceformbyaclosedsetofspecificlexemesandmorphemes.', 'basicphrase-levelsegmentationinputsentenceachieved']","[""Eachsetoftranslationsisstoredseparately,andforeachsetthe``markerhypothesis'' #TAUTHOR_TAGisusedtosegmentthephrasallexiconintoa``markerlexicon.''"", 'Themarkerhypothesisisauniversalpsycholinguisticconstraintwhichstatesthatnaturallanguagesare""marked""forcomplexsyntacticstructureatsurfaceformbyaclosedsetofspecificlexemesandmorphemes.', 'abasicphrase-levelsegmentationaninputsentence']","[""Eachsetoftranslationsisstoredseparately,andforeachsetthe``markerhypothesis'' #TAUTHOR_TAGisusedtosegmentthephrasallexiconintoa``markerlexicon.''"", 'Themarkerhypothesisisauniversalpsycholinguisticconstraintwhichstatesthatnaturallanguagesare""marked""forcomplexsyntacticstructureatsurfaceformbyaclosedsetofspecificlexemesandmorphemes.', '']",5
"['Thatis,where #TAUTHOR_TAGsubstitutesvariablesforvariouswordsinhistemplates,wereplacecertainlexicalitemswiththeirmarkertag.', 'atheinsertcorrect', 'Wethusclusteronmarkerwordstoimprovethecoverageofoursystem(seeSection5forresultsthatshowhowclonhelpoc']","['Thatis,where #TAUTHOR_TAGsubstitutesvariablesforvariouswordsinhistemplates,wereplacecertainlexicalitemswiththeirmarkertag.', 'atheinsertedcorrect', 'Wethusclusteronmarkerwordstoimprovethecoverageofoursystem(seeSection5forresultsthatshowhowclusteringonoccur']","['Thatis,where #TAUTHOR_TAGsubstitutesvariablesforvariouswordsinhistemplates,wereplacecertainlexicalitemswiththeirmarkertag.', 'a', 'Wethusclusteronmarkerwordstoimprovethecoverageofoursystem(seeSection5forresultsthathowclonhelp']","['Thatis,where #TAUTHOR_TAGsubstitutesvariablesforvariouswordsinhistemplates,wereplacecertainlexicalitemswiththeirmarkertag.', '', '']",1
"['', '', '', '', 'marker-normalformgrammarscannotcapturethesortsofregularitiesdemonstratedforlanguagesthatdonothaveaoneto-onemappingbetweenaterminalsymbolandaword.', "", #TAUTHOR_TAG,page23)observesthat``aslightlymoregeneralmapping,wheretwoadjacentterminalsymbolscanbemergedintoasinglelexicalitem(forexample,awordanditscase-marking),cancapturethissortofresultquitehandily.''"", 'WorkusingthemarkerhypothesisforMTadaptsthismonolingualmappingforpairsoflanguages:Itisreason', '', '', '']","['', '', '', '', 'marker-normalformgrammarscannotcapturethesortsofregularitiesdemonstratedforlanguagesthatdonothaveaoneto-onemappingbetweenaterminalsymbolandaword.', "", #TAUTHOR_TAG,page23)observesthat``aslightlymoregeneralmapping,wheretwoadjacentterminalsymbolscanbemergedintoasinglelexicalitem(forexample,awordanditscase-marking),cancapturethissortofresultquitehandily.''"", 'WorkusingthemarkerhypothesisforMTadaptsthismonolingualmappingforpairsoflanguages:Itisreasonably', '', '', '']","['', '', '', '', 'marker-normalformgrammarscannotcapturethesortsofregularitiesdemonstratedforlanguagesthatdonothaveaoneto-onemappingbetweenaterminalsymbolandaword.', "", #TAUTHOR_TAG,page23)observesthat``aslightlymoregeneralmapping,wheretwoadjacentterminalsymbolscanbemergedintoasinglelexicalitem(forexample,awordanditscase-marking),cancapturethissortofresultquitehandily.''"", 'WorkusingthemarkerhypothesisforMTadaptsthismonolingualmappingforpairsoflanguages:Itisreasonably', '', '', '']","['', '', '', '', 'However,marker-normalformgrammarscannotcapturethesortsofregularitiesdemonstratedforlanguagesthatdonothaveaoneto-onemappingbetweenaterminalsymbolandaword.', ""Nevertheless, #TAUTHOR_TAG,page23)observesthat``aslightlymoregeneralmapping,wheretwoadjacentterminalsymbolscanbemergedintoasinglelexicalitem(forexample,awordanditscase-marking),cancapturethissortofresultquitehandily.''"", '', '', '', '']",0
"['', 'arefrom,targetalignments,patternsarecomputedfromthederivedchunksbymeansthealgorithmdescribedabove,thepatternsin(26)arederivedfromthechunksin(25):manyotherresearchersalsotrytoextractgeneralizedtemplates.', 'generateaset.', ' #AUTHOR_TAGcombineslexicalanddependencymappingstoformhisgeneralizations.', 'OthersimilarapproachesincludethoseofCicekliandGÂ¨uvenir(1996),Mc #AUTHOR_TAG, #AUTHOR_TAG,and #TAUTHOR_TAG,interalia.']","['', 'arefromsource,targetalignments,patternsarecomputedfromthederivedchunksbymeansthealgorithmdescribedabove,thepatternsin(26)arederivedfromthechunksin(25):manyotherresearchersalsotrytoextractgeneralizedtemplates.', 'generateasetpatterns.', ' #AUTHOR_TAGcombineslexicalanddependencymappingstoformhisgeneralizations.', 'OthersimilarapproachesincludethoseofCicekliandGÂ¨uvenir(1996),Mc #AUTHOR_TAG, #AUTHOR_TAG,and #TAUTHOR_TAG,interalia.']","['', 'arederivedfrom,targetalignments,patternsarecomputedfromthederivedchunksbymeansthealgorithmdescribedabove,thepatternsin(26)arederivedfromthechunksin(25):manyotherresearchersalsotrytoextractgeneralizedtemplates.', 'generateaset', ' #AUTHOR_TAGcombineslexicalanddependencymappingstoformhisgeneralizations.', 'OthersimilarapproachesincludethoseofCicekliandGÂ¨uvenir(1996),Mc #AUTHOR_TAG, #AUTHOR_TAG,and #TAUTHOR_TAG,interalia.']","['', 'Oncechunksarederivedfromsource,targetalignments,patternsarecomputedfromthederivedchunksbymeansofthefollowingalgorithm:""foreachpairofchunkpairsUsingthealgorithmdescribedabove,thepatternsin(26)arederivedfromthechunksin(25):Ofcourse,manyotherresearchersalsotrytoextractgeneralizedtemplates.', '', ' #AUTHOR_TAGcombineslexicalanddependencymappingstoformhisgeneralizations.', 'OthersimilarapproachesincludethoseofCicekliandGÂ¨uvenir(1996),Mc #AUTHOR_TAG, #AUTHOR_TAG,and #TAUTHOR_TAG,interalia.']",0
"['', '', '', '', '', '', '', '', 'generatelexicalcorrespondences', 'Morespecificallythenotionofthephrasallexicon(usedfirstby #TAUTHOR_TAGhasbeenusedsuccessfullyinanumberofareas:']","['', '', '', '', '', '', '', '', 'generatelexicalcorrespondences', 'Morespecificallythenotionofthephrasallexicon(usedfirstby #TAUTHOR_TAGhasbeenusedsuccessfullyinanumberofareas:']","['', '', '', '', '', '', '', '', 'theygeneratelexicalcorrespondences', 'Morespecificallythenotionofthephrasallexicon(usedfirstby #TAUTHOR_TAGhasbeenusedsuccessfullyinanumberofareas:']","['', '', '', '', '', '', '', '', '', 'Morespecifically,thenotionofthephrasallexicon(usedfirstby #TAUTHOR_TAGhasbeenusedsuccessfullyinanumberofareas:']",0
"['AllEBMTsystems,fromtheinitialproposalby #TAUTHOR_TAGtotherecentcollectionof #AUTHOR_TAG,arepremisedontheavailabilityofsubsententialalignmentsderivedfromtheinputbitext.', '', '', '', '', '', '', '', '', '']","['AllEBMTsystems,fromtheinitialproposalby #TAUTHOR_TAGtotherecentcollectionof #AUTHOR_TAG,arepremisedontheavailabilityofsubsententialalignmentsderivedfromtheinputbitext.', '', '', '', '', '', '', '', '', '']","['AllEBMTsystems,fromtheinitialproposalby #TAUTHOR_TAGtotherecentcollectionof #AUTHOR_TAG,arepremisedontheavailabilityofsubsententialalignmentsderivedfromtheinputbitext.', '', '', '', '', '', '', '', '', '']","['AllEBMTsystems,fromtheinitialproposalby #TAUTHOR_TAGtotherecentcollectionof #AUTHOR_TAG,arepremisedontheavailabilityofsubsententialalignmentsderivedfromtheinputbitext.', '', '', '', '', '', '', '', '', '']",0
"['', 'chunksarederivedfromsource,targetalignments,patternsarecomputedfromthederivedchunksbymeansofthefollowingalgorithm:thealgorithmdescribedabove,thepatternsin(26)arederivedfromthechunksin(25):manyotherresearchersalsotrytoextractgeneralizedtemplates.', ' #AUTHOR_TAGidentifytranslationallyphrasalsegmentsandreplacesuchwithvariablestogenerateasetoftranslationpatterns.', ' #TAUTHOR_TAGcombineslexicalanddependencymappingstoformhisgeneralizations', '']","['', 'chunksarederivedfromsource,targetalignments,patternsarecomputedfromthederivedchunksbymeansofthefollowingalgorithm:thealgorithmdescribedabove,thepatternsin(26)arederivedfromthechunksin(25):manyotherresearchersalsotrytoextractgeneralizedtemplates.', ' #AUTHOR_TAGidentifytranslationallyphrasalsegmentsandreplacesuchwithvariablestogenerateasetoftranslationpatterns.', ' #TAUTHOR_TAGcombineslexicalanddependencymappingstoformhisgeneralizations', '']","['', 'Oncechunksarederivedfromsource,targetalignments,patternsarecomputedfromthederivedchunksbymeansofthefollowingalgorithm:""forthealgorithmdescribedabove,thepatternsin(26)arederivedfromthechunksin(25):manyotherresearchersalsotrytoextractgeneralizedtemplates.', ' #AUTHOR_TAGidentifytranslationallyivalentphrasalsegmentsandreplacewithvariablestogenerateasetoftranslationpatterns.', ' #TAUTHOR_TAGcombineslexicalanddependencymappingstoformhisgeneralizations.', '']","['', 'Oncechunksarederivedfromsource,targetalignments,patternsarecomputedfromthederivedchunksbymeansofthefollowingalgorithm:""foreachpairofchunkpairsUsingthealgorithmdescribedabove,thepatternsin(26)arederivedfromthechunksin(25):Ofcourse,manyotherresearchersalsotrytoextractgeneralizedtemplates.', ' #AUTHOR_TAGidentifytranslationallyequivalentphrasalsegmentsandreplacesuchequivalentswithvariablestogenerateasetoftranslationpatterns.', ' #TAUTHOR_TAGcombineslexicalanddependencymappingstoformhisgeneralizations.', '']",0
"['', 'Furtherdetailsaboutthepropertiesofentropycanbefoundintextbooksoninformationtheory(e.g., #TAUTHOR_TAG.', 'Determiningtheparsetreeforasentencefromasetofpossibleparsescanbeviewedasassigningavaluetoarandomvariable.', ',adirectapplicationoftheentropydefinitionGcomputesitstreeentropy,TE(w,the', '', '', '', '', '']","['', 'Furtherdetailsaboutthepropertiesofentropycanbefoundintextbooksoninformationtheory(e.g., #TAUTHOR_TAG.', 'Determiningtheparsetreeforasentencefromasetofpossibleparsescanbeviewedasassigningavaluetoarandomvariable.', 'Thus,adirectapplicationoftheentropydefinitionGcomputesitstreeentropy,TE(w,the', '', '', '', '', '']","['', 'Furtherdetailsaboutthepropertiesofentropycanbefoundintextbooksoninformationtheory(e.g., #TAUTHOR_TAG.', 'Determiningtheparsetreeforasentencefromasetofpossibleparsescanbeviewedasassigningavaluetoarandomvariable.', ',adirectapplicationoftheentropydefinitionGcomputesitstreeentropy,TE(w', '', '', '', '', '']","['', 'Furtherdetailsaboutthepropertiesofentropycanbefoundintextbooksoninformationtheory(e.g., #TAUTHOR_TAG.', 'Determiningtheparsetreeforasentencefromasetofpossibleparsescanbeviewedasassigningavaluetoarandomvariable.', '', '', '', '', '', '']",0
"['learning,researchershaveappliedotherlearningtechniquestocombattheannotationbottleneckprobleminparsing.', '', '', '', 'cotr(BlumandMitchellleareachlearnbylabeltrainingdataforoneanother.', 'Theworkof #TAUTHOR_TAGandSteedman,Osborne,etal.(2003)suggeststhatco-trainingcanbehelpfulforstatisticalparsing.', '', '']","['learning,researchershaveappliedotherlearningtechniquestocombattheannotationbottleneckprobleminparsing.', '', '', '', 'cotraining(BlumandMitchelllearnerseachlearnbylabelingtrainingdataforoneanother.', 'Theworkof #TAUTHOR_TAGandSteedman,Osborne,etal.(2003)suggeststhatco-trainingcanbehelpfulforstatisticalparsing.', '', '']","['activelearning,researchershaveappliedotherlearningtechniquestocombattheannotationbottleneckprobleminparsing.', '', '', '', 'iscotraining(BlumandMitcheachotherlearnbylabelingtrainingdataforoneanother.', 'Theworkof #TAUTHOR_TAGandSteedman,Osborne,etal.(2003)suggeststhatco-trainingcanbehelpfulforstatisticalparsing.', '', '']","['Asidefromactivelearning,researchershaveappliedotherlearningtechniquestocombattheannotationbottleneckprobleminparsing.', '', '', '', '', 'Theworkof #TAUTHOR_TAGandSteedman,Osborne,etal.(2003)suggeststhatco-trainingcanbehelpfulforstatisticalparsing.', '', '']",0
